# of model parameters: 11168842
--------------------- Training -------------------------------

Training Epoch: [0001 | 0200] LR: 0.050000
[epoch: 0001] (0001/0391) | Loss: 2.3039 | top1: 7.8125 | top5: 46.0938 
[epoch: 0034] (0111/0391) | Loss: 0.2166 | top1: 94.7213 | top5: 99.8733 
[epoch: 0034] (0121/0391) | Loss: 0.2151 | top1: 94.6862 | top5: 99.8838 
[epoch: 0034] (0131/0391) | Loss: 0.2170 | top1: 94.5312 | top5: 99.8927 
[epoch: 0034] (0141/0391) | Loss: 0.2189 | top1: 94.3816 | top5: 99.8947 
[epoch: 0034] (0151/0391) | Loss: 0.2208 | top1: 94.4226 | top5: 99.8862 
[epoch: 0034] (0161/0391) | Loss: 0.2215 | top1: 94.4439 | top5: 99.8884 
[epoch: 0034] (0171/0391) | Loss: 0.2232 | top1: 94.3074 | top5: 99.8858 
[epoch: 0034] (0181/0391) | Loss: 0.2252 | top1: 94.1859 | top5: 99.8878 
[epoch: 0034] (0191/0391) | Loss: 0.2284 | top1: 94.1795 | top5: 99.8855 
[epoch: 0034] (0201/0391) | Loss: 0.2298 | top1: 94.0765 | top5: 99.8834 
[epoch: 0034] (0211/0391) | Loss: 0.2313 | top1: 94.0869 | top5: 99.8741 
[epoch: 0034] (0221/0391) | Loss: 0.2333 | top1: 94.0611 | top5: 99.8692 
[epoch: 0034] (0231/0391) | Loss: 0.2348 | top1: 94.1017 | top5: 99.8715 
[epoch: 0034] (0241/0391) | Loss: 0.2374 | top1: 94.0061 | top5: 99.8736 
[epoch: 0034] (0251/0391) | Loss: 0.2375 | top1: 93.9617 | top5: 99.8693 
[epoch: 0034] (0261/0391) | Loss: 0.2394 | top1: 93.7889 | top5: 99.8713 
[epoch: 0034] (0271/0391) | Loss: 0.2403 | top1: 93.7039 | top5: 99.8703 
[epoch: 0034] (0281/0391) | Loss: 0.2412 | top1: 93.6749 | top5: 99.8749 
[epoch: 0034] (0291/0391) | Loss: 0.2425 | top1: 93.6346 | top5: 99.8765 
[epoch: 0034] (0301/0391) | Loss: 0.2439 | top1: 93.5112 | top5: 99.8754 
[epoch: 0034] (0311/0391) | Loss: 0.2441 | top1: 93.5013 | top5: 99.8719 
[epoch: 0034] (0321/0391) | Loss: 0.2454 | top1: 93.5383 | top5: 99.8734 
[epoch: 0034] (0331/0391) | Loss: 0.2452 | top1: 93.5447 | top5: 99.8725 
[epoch: 0034] (0341/0391) | Loss: 0.2455 | top1: 93.5278 | top5: 99.8740 
[epoch: 0034] (0351/0391) | Loss: 0.2457 | top1: 93.4562 | top5: 99.8731 
[epoch: 0034] (0361/0391) | Loss: 0.2458 | top1: 93.3908 | top5: 99.8680 
[epoch: 0034] (0371/0391) | Loss: 0.2455 | top1: 93.4468 | top5: 99.8715 
[epoch: 0034] (0381/0391) | Loss: 0.2447 | top1: 93.4568 | top5: 99.8729 
[epoch: 0034] (0391/0391) | Loss: 0.2446 | top1: 93.4860 | top5: 99.8720 

Training Epoch: [0035 | 0200] LR: 0.050000
[epoch: 0035] (0001/0391) | Loss: 0.2924 | top1: 96.8750 | top5: 100.0000 
[epoch: 0035] (0011/0391) | Loss: 0.2288 | top1: 93.4659 | top5: 99.8580 
[epoch: 0035] (0021/0391) | Loss: 0.2300 | top1: 92.7455 | top5: 99.9256 
[epoch: 0035] (0031/0391) | Loss: 0.2331 | top1: 92.8931 | top5: 99.9244 
[epoch: 0035] (0041/0391) | Loss: 0.2352 | top1: 92.3399 | top5: 99.9047 
[epoch: 0035] (0051/0391) | Loss: 0.2323 | top1: 92.6471 | top5: 99.8928 
[epoch: 0035] (0061/0391) | Loss: 0.2349 | top1: 92.7382 | top5: 99.8719 
[epoch: 0035] (0071/0391) | Loss: 0.2366 | top1: 92.6717 | top5: 99.8790 
[epoch: 0035] (0081/0391) | Loss: 0.2353 | top1: 92.9784 | top5: 99.8843 
[epoch: 0035] (0091/0391) | Loss: 0.2375 | top1: 92.7799 | top5: 99.8541 
[epoch: 0035] (0101/0391) | Loss: 0.2359 | top1: 92.8991 | top5: 99.8608 
[epoch: 0035] (0111/0391) | Loss: 0.2346 | top1: 93.0110 | top5: 99.8592 
[epoch: 0035] (0121/0391) | Loss: 0.2366 | top1: 92.9429 | top5: 99.8580 
[epoch: 0035] (0131/0391) | Loss: 0.2368 | top1: 92.8674 | top5: 99.8509 
[epoch: 0035] (0141/0391) | Loss: 0.2379 | top1: 92.9854 | top5: 99.8504 
[epoch: 0035] (0151/0391) | Loss: 0.2374 | top1: 93.1291 | top5: 99.8448 
[epoch: 0035] (0161/0391) | Loss: 0.2371 | top1: 93.2017 | top5: 99.8496 
[epoch: 0035] (0171/0391) | Loss: 0.2361 | top1: 93.3160 | top5: 99.8538 
[epoch: 0035] (0181/0391) | Loss: 0.2358 | top1: 93.4047 | top5: 99.8619 
[epoch: 0035] (0191/0391) | Loss: 0.2364 | top1: 93.4800 | top5: 99.8650 
[epoch: 0035] (0201/0391) | Loss: 0.2359 | top1: 93.5285 | top5: 99.8601 
[epoch: 0035] (0211/0391) | Loss: 0.2361 | top1: 93.4612 | top5: 99.8556 
[epoch: 0035] (0221/0391) | Loss: 0.2347 | top1: 93.4955 | top5: 99.8480 
[epoch: 0035] (0231/0391) | Loss: 0.2343 | top1: 93.5640 | top5: 99.8512 
[epoch: 0035] (0241/0391) | Loss: 0.2338 | top1: 93.5749 | top5: 99.8509 
[epoch: 0035] (0251/0391) | Loss: 0.2343 | top1: 93.5881 | top5: 99.8475 
[epoch: 0035] (0261/0391) | Loss: 0.2366 | top1: 93.5524 | top5: 99.8473 
[epoch: 0035] (0271/0391) | Loss: 0.2365 | top1: 93.5770 | top5: 99.8386 
[epoch: 0035] (0281/0391) | Loss: 0.2367 | top1: 93.6026 | top5: 99.8415 
[epoch: 0035] (0291/0391) | Loss: 0.2372 | top1: 93.6641 | top5: 99.8362 
[epoch: 0035] (0301/0391) | Loss: 0.2369 | top1: 93.7266 | top5: 99.8391 
[epoch: 0035] (0311/0391) | Loss: 0.2375 | top1: 93.6922 | top5: 99.8443 
[epoch: 0035] (0321/0391) | Loss: 0.2376 | top1: 93.7305 | top5: 99.8491 
[epoch: 0035] (0331/0391) | Loss: 0.2379 | top1: 93.7217 | top5: 99.8513 
[epoch: 0035] (0341/0391) | Loss: 0.2384 | top1: 93.7385 | top5: 99.8511 
[epoch: 0035] (0351/0391) | Loss: 0.2378 | top1: 93.7789 | top5: 99.8531 
[epoch: 0035] (0361/0391) | Loss: 0.2386 | top1: 93.8063 | top5: 99.8550 
[epoch: 0035] (0371/0391) | Loss: 0.2391 | top1: 93.7774 | top5: 99.8547 
[epoch: 0035] (0381/0391) | Loss: 0.2393 | top1: 93.6741 | top5: 99.8524 
[epoch: 0035] (0391/0391) | Loss: 0.2402 | top1: 93.6500 | top5: 99.8520 

Training Epoch: [0036 | 0200] LR: 0.050000
[epoch: 0036] (0001/0391) | Loss: 0.1948 | top1: 96.8750 | top5: 100.0000 
[epoch: 0036] (0011/0391) | Loss: 0.2086 | top1: 94.9574 | top5: 99.9290 
[epoch: 0036] (0021/0391) | Loss: 0.2210 | top1: 93.8244 | top5: 99.9256 
[epoch: 0036] (0031/0391) | Loss: 0.2171 | top1: 93.7500 | top5: 99.8992 
[epoch: 0036] (0041/0391) | Loss: 0.2198 | top1: 92.7020 | top5: 99.8666 
[epoch: 0036] (0051/0391) | Loss: 0.2190 | top1: 93.2292 | top5: 99.8928 
[epoch: 0036] (0061/0391) | Loss: 0.2168 | top1: 93.3402 | top5: 99.8719 
[epoch: 0036] (0071/0391) | Loss: 0.2191 | top1: 93.5739 | top5: 99.8790 
[epoch: 0036] (0081/0391) | Loss: 0.2200 | top1: 93.5185 | top5: 99.8939 
[epoch: 0036] (0091/0391) | Loss: 0.2209 | top1: 93.6470 | top5: 99.8970 
[epoch: 0036] (0101/0391) | Loss: 0.2207 | top1: 93.7500 | top5: 99.8994 
[epoch: 0036] (0111/0391) | Loss: 0.2237 | top1: 93.8767 | top5: 99.9085 
[epoch: 0036] (0121/0391) | Loss: 0.2269 | top1: 93.8920 | top5: 99.8902 
[epoch: 0036] (0131/0391) | Loss: 0.2258 | top1: 94.0124 | top5: 99.8867 
[epoch: 0036] (0141/0391) | Loss: 0.2269 | top1: 93.9772 | top5: 99.8726 
[epoch: 0036] (0151/0391) | Loss: 0.2293 | top1: 93.7759 | top5: 99.8707 
[epoch: 0036] (0161/0391) | Loss: 0.2292 | top1: 93.6238 | top5: 99.8738 
[epoch: 0036] (0171/0391) | Loss: 0.2296 | top1: 93.6997 | top5: 99.8766 
[epoch: 0036] (0181/0391) | Loss: 0.2297 | top1: 93.6507 | top5: 99.8835 
[epoch: 0036] (0191/0391) | Loss: 0.2286 | top1: 93.6805 | top5: 99.8814 
[epoch: 0036] (0201/0391) | Loss: 0.2292 | top1: 93.6684 | top5: 99.8873 
[epoch: 0036] (0211/0391) | Loss: 0.2287 | top1: 93.5167 | top5: 99.8852 
[epoch: 0036] (0221/0391) | Loss: 0.2292 | top1: 93.5839 | top5: 99.8904 
[epoch: 0036] (0231/0391) | Loss: 0.2297 | top1: 93.5708 | top5: 99.8816 
[epoch: 0036] (0241/0391) | Loss: 0.2300 | top1: 93.5912 | top5: 99.8833 
[epoch: 0036] (0251/0391) | Loss: 0.2315 | top1: 93.5850 | top5: 99.8848 
[epoch: 0036] (0261/0391) | Loss: 0.2321 | top1: 93.5195 | top5: 99.8833 
[epoch: 0036] (0271/0391) | Loss: 0.2324 | top1: 93.5626 | top5: 99.8847 
[epoch: 0036] (0281/0391) | Loss: 0.2325 | top1: 93.5887 | top5: 99.8804 
[epoch: 0036] (0291/0391) | Loss: 0.2329 | top1: 93.6077 | top5: 99.8792 
[epoch: 0036] (0301/0391) | Loss: 0.2328 | top1: 93.6566 | top5: 99.8832 
[epoch: 0036] (0311/0391) | Loss: 0.2333 | top1: 93.6445 | top5: 99.8844 
[epoch: 0036] (0321/0391) | Loss: 0.2344 | top1: 93.5942 | top5: 99.8783 
[epoch: 0036] (0331/0391) | Loss: 0.2355 | top1: 93.4314 | top5: 99.8678 
[epoch: 0036] (0341/0391) | Loss: 0.2353 | top1: 93.3857 | top5: 99.8694 
[epoch: 0036] (0351/0391) | Loss: 0.2351 | top1: 93.3738 | top5: 99.8687 
[epoch: 0036] (0361/0391) | Loss: 0.2354 | top1: 93.3778 | top5: 99.8658 
[epoch: 0036] (0371/0391) | Loss: 0.2358 | top1: 93.3710 | top5: 99.8673 
[epoch: 0036] (0381/0391) | Loss: 0.2357 | top1: 93.4117 | top5: 99.8667 
[epoch: 0036] (0391/0391) | Loss: 0.2363 | top1: 93.4480 | top5: 99.8660 

Training Epoch: [0037 | 0200] LR: 0.050000
[epoch: 0037] (0001/0391) | Loss: 0.1917 | top1: 93.7500 | top5: 100.0000 
[epoch: 0037] (0011/0391) | Loss: 0.2020 | top1: 93.5369 | top5: 100.0000 
[epoch: 0037] (0021/0391) | Loss: 0.2159 | top1: 94.4568 | top5: 99.9256 
[epoch: 0037] (0031/0391) | Loss: 0.2126 | top1: 94.9345 | top5: 99.9496 
[epoch: 0037] (0041/0391) | Loss: 0.2127 | top1: 94.9123 | top5: 99.9428 
[epoch: 0037] (0051/0391) | Loss: 0.2088 | top1: 95.2972 | top5: 99.9540 
[epoch: 0037] (0061/0391) | Loss: 0.2022 | top1: 95.5430 | top5: 99.9488 
[epoch: 0037] (0071/0391) | Loss: 0.2040 | top1: 95.5326 | top5: 99.9450 
[epoch: 0037] (0081/0391) | Loss: 0.2013 | top1: 95.5247 | top5: 99.9421 
[epoch: 0037] (0091/0391) | Loss: 0.2040 | top1: 95.3984 | top5: 99.9399 
[epoch: 0037] (0101/0391) | Loss: 0.2066 | top1: 95.2351 | top5: 99.9381 
[epoch: 0037] (0111/0391) | Loss: 0.2097 | top1: 94.8620 | top5: 99.9367 
[epoch: 0037] (0121/0391) | Loss: 0.2119 | top1: 94.9186 | top5: 99.9354 
[epoch: 0037] (0131/0391) | Loss: 0.2129 | top1: 94.8473 | top5: 99.9225 
[epoch: 0037] (0141/0391) | Loss: 0.2127 | top1: 94.7640 | top5: 99.9224 
[epoch: 0037] (0151/0391) | Loss: 0.2122 | top1: 94.5571 | top5: 99.9172 
[epoch: 0037] (0161/0391) | Loss: 0.2118 | top1: 94.6040 | top5: 99.9224 
[epoch: 0037] (0171/0391) | Loss: 0.2148 | top1: 94.5541 | top5: 99.9132 
[epoch: 0037] (0181/0391) | Loss: 0.2164 | top1: 94.5442 | top5: 99.9137 
[epoch: 0037] (0191/0391) | Loss: 0.2179 | top1: 94.4454 | top5: 99.9018 
[epoch: 0037] (0201/0391) | Loss: 0.2180 | top1: 94.3563 | top5: 99.8951 
[epoch: 0037] (0211/0391) | Loss: 0.2194 | top1: 94.2758 | top5: 99.8852 
[epoch: 0037] (0221/0391) | Loss: 0.2185 | top1: 94.3686 | top5: 99.8833 
[epoch: 0037] (0231/0391) | Loss: 0.2201 | top1: 94.3824 | top5: 99.8816 
[epoch: 0037] (0241/0391) | Loss: 0.2213 | top1: 94.3497 | top5: 99.8833 
[epoch: 0037] (0251/0391) | Loss: 0.2220 | top1: 94.3943 | top5: 99.8848 
[epoch: 0037] (0261/0391) | Loss: 0.2214 | top1: 94.4594 | top5: 99.8833 
[epoch: 0037] (0271/0391) | Loss: 0.2225 | top1: 94.3467 | top5: 99.8818 
[epoch: 0037] (0281/0391) | Loss: 0.2232 | top1: 94.3700 | top5: 99.8860 
[epoch: 0037] (0291/0391) | Loss: 0.2239 | top1: 94.3594 | top5: 99.8899 
[epoch: 0037] (0301/0391) | Loss: 0.2230 | top1: 94.3911 | top5: 99.8936 
[epoch: 0037] (0311/0391) | Loss: 0.2236 | top1: 94.4006 | top5: 99.8895 
[epoch: 0037] (0321/0391) | Loss: 0.2242 | top1: 94.3633 | top5: 99.8832 
[epoch: 0037] (0331/0391) | Loss: 0.2246 | top1: 94.3448 | top5: 99.8843 
[epoch: 0037] (0341/0391) | Loss: 0.2250 | top1: 94.2678 | top5: 99.8877 
[epoch: 0037] (0351/0391) | Loss: 0.2263 | top1: 94.2130 | top5: 99.8887 
[epoch: 0037] (0361/0391) | Loss: 0.2270 | top1: 94.0638 | top5: 99.8875 
[epoch: 0037] (0371/0391) | Loss: 0.2285 | top1: 93.9774 | top5: 99.8884 
[epoch: 0037] (0381/0391) | Loss: 0.2308 | top1: 93.9243 | top5: 99.8852 
[epoch: 0037] (0391/0391) | Loss: 0.2311 | top1: 93.9520 | top5: 99.8820 

Training Epoch: [0038 | 0200] LR: 0.050000
[epoch: 0038] (0001/0391) | Loss: 0.1858 | top1: 95.3125 | top5: 100.0000 
[epoch: 0038] (0011/0391) | Loss: 0.1894 | top1: 95.0994 | top5: 100.0000 
[epoch: 0038] (0021/0391) | Loss: 0.2019 | top1: 95.3125 | top5: 99.8140 
[epoch: 0038] (0031/0391) | Loss: 0.2010 | top1: 95.3629 | top5: 99.8740 
[epoch: 0038] (0041/0391) | Loss: 0.2055 | top1: 95.0457 | top5: 99.8857 
[epoch: 0038] (0051/0391) | Loss: 0.2130 | top1: 95.0827 | top5: 99.9081 
[epoch: 0038] (0061/0391) | Loss: 0.2141 | top1: 94.9027 | top5: 99.9103 
[epoch: 0038] (0071/0391) | Loss: 0.2113 | top1: 95.0154 | top5: 99.9230 
[epoch: 0038] (0081/0391) | Loss: 0.2132 | top1: 94.9749 | top5: 99.9228 
[epoch: 0038] (0091/0391) | Loss: 0.2105 | top1: 95.0721 | top5: 99.9313 
[epoch: 0038] (0101/0391) | Loss: 0.2162 | top1: 94.8561 | top5: 99.9226 
[epoch: 0038] (0111/0391) | Loss: 0.2168 | top1: 94.6720 | top5: 99.8944 
[epoch: 0038] (0121/0391) | Loss: 0.2165 | top1: 94.7960 | top5: 99.9032 
[epoch: 0038] (0131/0391) | Loss: 0.2176 | top1: 94.8891 | top5: 99.9105 
[epoch: 0038] (0141/0391) | Loss: 0.2194 | top1: 94.8138 | top5: 99.9169 
[epoch: 0038] (0151/0391) | Loss: 0.2196 | top1: 94.7123 | top5: 99.9120 
[epoch: 0038] (0161/0391) | Loss: 0.2225 | top1: 94.5701 | top5: 99.9078 
[epoch: 0038] (0171/0391) | Loss: 0.2227 | top1: 94.5267 | top5: 99.9086 
[epoch: 0038] (0181/0391) | Loss: 0.2255 | top1: 94.4622 | top5: 99.9094 
[epoch: 0038] (0191/0391) | Loss: 0.2252 | top1: 94.4167 | top5: 99.9059 
[epoch: 0038] (0201/0391) | Loss: 0.2267 | top1: 94.2942 | top5: 99.9106 
[epoch: 0038] (0211/0391) | Loss: 0.2266 | top1: 94.2573 | top5: 99.9148 
[epoch: 0038] (0221/0391) | Loss: 0.2271 | top1: 94.1954 | top5: 99.9116 
[epoch: 0038] (0231/0391) | Loss: 0.2267 | top1: 94.1930 | top5: 99.9121 
[epoch: 0038] (0241/0391) | Loss: 0.2261 | top1: 94.2460 | top5: 99.9157 
[epoch: 0038] (0251/0391) | Loss: 0.2262 | top1: 94.1982 | top5: 99.9097 
[epoch: 0038] (0261/0391) | Loss: 0.2259 | top1: 94.1900 | top5: 99.9102 
[epoch: 0038] (0271/0391) | Loss: 0.2263 | top1: 94.1882 | top5: 99.9049 
[epoch: 0038] (0281/0391) | Loss: 0.2263 | top1: 94.1782 | top5: 99.9083 
[epoch: 0038] (0291/0391) | Loss: 0.2271 | top1: 94.1849 | top5: 99.8980 
[epoch: 0038] (0301/0391) | Loss: 0.2267 | top1: 94.1860 | top5: 99.8962 
[epoch: 0038] (0311/0391) | Loss: 0.2268 | top1: 94.1921 | top5: 99.8895 
[epoch: 0038] (0321/0391) | Loss: 0.2270 | top1: 94.1881 | top5: 99.8880 
[epoch: 0038] (0331/0391) | Loss: 0.2271 | top1: 94.1064 | top5: 99.8914 
[epoch: 0038] (0341/0391) | Loss: 0.2265 | top1: 94.0249 | top5: 99.8900 
[epoch: 0038] (0351/0391) | Loss: 0.2264 | top1: 94.0394 | top5: 99.8932 
[epoch: 0038] (0361/0391) | Loss: 0.2263 | top1: 94.0811 | top5: 99.8940 
[epoch: 0038] (0371/0391) | Loss: 0.2266 | top1: 94.0806 | top5: 99.8947 
[epoch: 0038] (0381/0391) | Loss: 0.2278 | top1: 94.0350 | top5: 99.8934 
[epoch: 0038] (0391/0391) | Loss: 0.2288 | top1: 94.0120 | top5: 99.8960 

Training Epoch: [0039 | 0200] LR: 0.050000
[epoch: 0039] (0001/0391) | Loss: 0.1976 | top1: 91.4062 | top5: 100.0000 
[epoch: 0039] (0011/0391) | Loss: 0.2273 | top1: 94.1051 | top5: 99.8580 
[epoch: 0039] (0021/0391) | Loss: 0.2302 | top1: 93.3780 | top5: 99.8884 
[epoch: 0039] (0031/0391) | Loss: 0.2260 | top1: 94.1280 | top5: 99.9244 
[epoch: 0039] (0041/0391) | Loss: 0.2266 | top1: 94.0739 | top5: 99.9047 
[epoch: 0039] (0051/0391) | Loss: 0.2167 | top1: 94.2555 | top5: 99.9234 
[epoch: 0039] (0061/0391) | Loss: 0.2142 | top1: 94.1598 | top5: 99.9232 
[epoch: 0039] (0071/0391) | Loss: 0.2144 | top1: 94.3112 | top5: 99.9120 
[epoch: 0039] (0081/0391) | Loss: 0.2181 | top1: 94.2130 | top5: 99.9132 
[epoch: 0039] (0091/0391) | Loss: 0.2195 | top1: 94.3166 | top5: 99.9056 
[epoch: 0039] (0101/0391) | Loss: 0.2210 | top1: 94.4771 | top5: 99.9149 
[epoch: 0039] (0111/0391) | Loss: 0.2222 | top1: 94.5101 | top5: 99.9085 
[epoch: 0039] (0121/0391) | Loss: 0.2223 | top1: 94.6023 | top5: 99.9096 
[epoch: 0039] (0131/0391) | Loss: 0.2222 | top1: 94.6446 | top5: 99.9165 
[epoch: 0039] (0141/0391) | Loss: 0.2233 | top1: 94.6199 | top5: 99.9113 
[epoch: 0039] (0151/0391) | Loss: 0.2212 | top1: 94.7279 | top5: 99.9172 
[epoch: 0039] (0161/0391) | Loss: 0.2209 | top1: 94.7836 | top5: 99.9175 
[epoch: 0039] (0171/0391) | Loss: 0.2220 | top1: 94.7780 | top5: 99.9223 
[epoch: 0039] (0181/0391) | Loss: 0.2239 | top1: 94.7686 | top5: 99.9180 
[epoch: 0039] (0191/0391) | Loss: 0.2239 | top1: 94.7194 | top5: 99.9100 
[epoch: 0039] (0201/0391) | Loss: 0.2234 | top1: 94.6867 | top5: 99.9067 
[epoch: 0039] (0211/0391) | Loss: 0.2229 | top1: 94.7016 | top5: 99.9074 
[epoch: 0039] (0221/0391) | Loss: 0.2230 | top1: 94.6797 | top5: 99.9081 
[epoch: 0039] (0231/0391) | Loss: 0.2232 | top1: 94.6902 | top5: 99.9019 
[epoch: 0039] (0241/0391) | Loss: 0.2236 | top1: 94.6253 | top5: 99.9027 
[epoch: 0039] (0251/0391) | Loss: 0.2238 | top1: 94.6184 | top5: 99.9035 
[epoch: 0039] (0261/0391) | Loss: 0.2248 | top1: 94.6210 | top5: 99.9072 
[epoch: 0039] (0271/0391) | Loss: 0.2258 | top1: 94.5255 | top5: 99.9106 
[epoch: 0039] (0281/0391) | Loss: 0.2264 | top1: 94.4951 | top5: 99.9083 
[epoch: 0039] (0291/0391) | Loss: 0.2290 | top1: 94.3487 | top5: 99.9034 
[epoch: 0039] (0301/0391) | Loss: 0.2291 | top1: 94.2925 | top5: 99.8988 
[epoch: 0039] (0311/0391) | Loss: 0.2293 | top1: 94.3077 | top5: 99.8970 
[epoch: 0039] (0321/0391) | Loss: 0.2300 | top1: 94.2781 | top5: 99.8978 
[epoch: 0039] (0331/0391) | Loss: 0.2305 | top1: 94.2504 | top5: 99.8961 
[epoch: 0039] (0341/0391) | Loss: 0.2305 | top1: 94.1990 | top5: 99.8946 
[epoch: 0039] (0351/0391) | Loss: 0.2313 | top1: 94.2063 | top5: 99.8954 
[epoch: 0039] (0361/0391) | Loss: 0.2319 | top1: 94.1742 | top5: 99.8940 
[epoch: 0039] (0371/0391) | Loss: 0.2331 | top1: 94.1101 | top5: 99.8968 
[epoch: 0039] (0381/0391) | Loss: 0.2335 | top1: 94.0822 | top5: 99.8995 
[epoch: 0039] (0391/0391) | Loss: 0.2340 | top1: 94.0640 | top5: 99.8960 

Training Epoch: [0040 | 0200] LR: 0.050000
[epoch: 0040] (0001/0391) | Loss: 0.2177 | top1: 93.7500 | top5: 100.0000 
[epoch: 0040] (0011/0391) | Loss: 0.2183 | top1: 95.3835 | top5: 100.0000 
[epoch: 0040] (0021/0391) | Loss: 0.2252 | top1: 95.2753 | top5: 100.0000 
[epoch: 0040] (0031/0391) | Loss: 0.2174 | top1: 95.5393 | top5: 100.0000 
[epoch: 0040] (0041/0391) | Loss: 0.2145 | top1: 95.5030 | top5: 100.0000 
[epoch: 0040] (0051/0391) | Loss: 0.2145 | top1: 95.2053 | top5: 99.9540 
[epoch: 0040] (0061/0391) | Loss: 0.2132 | top1: 95.3765 | top5: 99.9616 
[epoch: 0040] (0071/0391) | Loss: 0.2104 | top1: 95.4335 | top5: 99.9670 
[epoch: 0040] (0081/0391) | Loss: 0.2115 | top1: 95.4861 | top5: 99.9711 
[epoch: 0040] (0091/0391) | Loss: 0.2141 | top1: 95.3898 | top5: 99.9657 
[epoch: 0040] (0101/0391) | Loss: 0.2116 | top1: 95.4517 | top5: 99.9536 
[epoch: 0040] (0111/0391) | Loss: 0.2115 | top1: 95.3829 | top5: 99.9578 
[epoch: 0040] (0121/0391) | Loss: 0.2158 | top1: 95.1769 | top5: 99.9354 
[epoch: 0040] (0131/0391) | Loss: 0.2193 | top1: 94.6147 | top5: 99.9105 
[epoch: 0040] (0141/0391) | Loss: 0.2202 | top1: 94.5811 | top5: 99.9058 
[epoch: 0040] (0151/0391) | Loss: 0.2208 | top1: 94.6089 | top5: 99.8965 
[epoch: 0040] (0161/0391) | Loss: 0.2229 | top1: 94.4342 | top5: 99.8981 
[epoch: 0040] (0171/0391) | Loss: 0.2231 | top1: 94.4627 | top5: 99.9041 
[epoch: 0040] (0181/0391) | Loss: 0.2230 | top1: 94.4665 | top5: 99.9007 
[epoch: 0040] (0191/0391) | Loss: 0.2240 | top1: 94.3717 | top5: 99.9018 
[epoch: 0040] (0201/0391) | Loss: 0.2231 | top1: 94.2553 | top5: 99.8989 
[epoch: 0040] (0211/0391) | Loss: 0.2241 | top1: 94.2424 | top5: 99.8889 
[epoch: 0040] (0221/0391) | Loss: 0.2242 | top1: 94.2484 | top5: 99.8833 
[epoch: 0040] (0231/0391) | Loss: 0.2231 | top1: 94.1897 | top5: 99.8816 
[epoch: 0040] (0241/0391) | Loss: 0.2238 | top1: 94.1163 | top5: 99.8703 
[epoch: 0040] (0251/0391) | Loss: 0.2255 | top1: 94.0239 | top5: 99.8662 
[epoch: 0040] (0261/0391) | Loss: 0.2271 | top1: 93.9266 | top5: 99.8623 
[epoch: 0040] (0271/0391) | Loss: 0.2272 | top1: 93.9720 | top5: 99.8559 
[epoch: 0040] (0281/0391) | Loss: 0.2276 | top1: 93.9279 | top5: 99.8499 
[epoch: 0040] (0291/0391) | Loss: 0.2281 | top1: 93.9272 | top5: 99.8497 
[epoch: 0040] (0301/0391) | Loss: 0.2280 | top1: 93.9109 | top5: 99.8495 
[epoch: 0040] (0311/0391) | Loss: 0.2285 | top1: 93.8957 | top5: 99.8518 
[epoch: 0040] (0321/0391) | Loss: 0.2285 | top1: 93.7938 | top5: 99.8540 
[epoch: 0040] (0331/0391) | Loss: 0.2283 | top1: 93.8279 | top5: 99.8584 
[epoch: 0040] (0341/0391) | Loss: 0.2296 | top1: 93.7248 | top5: 99.8534 
[epoch: 0040] (0351/0391) | Loss: 0.2301 | top1: 93.7344 | top5: 99.8553 
[epoch: 0040] (0361/0391) | Loss: 0.2307 | top1: 93.7435 | top5: 99.8528 
[epoch: 0040] (0371/0391) | Loss: 0.2299 | top1: 93.7774 | top5: 99.8526 
[epoch: 0040] (0381/0391) | Loss: 0.2304 | top1: 93.7828 | top5: 99.8524 
[epoch: 0040] (0391/0391) | Loss: 0.2310 | top1: 93.7360 | top5: 99.8500 

Training Epoch: [0041 | 0200] LR: 0.005000
[epoch: 0041] (0001/0391) | Loss: 0.1428 | top1: 90.6250 | top5: 100.0000 
[epoch: 0041] (0011/0391) | Loss: 0.2203 | top1: 92.1875 | top5: 99.9290 
[epoch: 0041] (0021/0391) | Loss: 0.2145 | top1: 93.1176 | top5: 99.8512 
[epoch: 0041] (0031/0391) | Loss: 0.1955 | top1: 93.9264 | top5: 99.8740 
[epoch: 0041] (0041/0391) | Loss: 0.1873 | top1: 94.3979 | top5: 99.9047 
[epoch: 0041] (0051/0391) | Loss: 0.1817 | top1: 94.7610 | top5: 99.9081 
[epoch: 0041] (0061/0391) | Loss: 0.1744 | top1: 95.0820 | top5: 99.9103 
[epoch: 0041] (0071/0391) | Loss: 0.1647 | top1: 95.4886 | top5: 99.9230 
[epoch: 0041] (0081/0391) | Loss: 0.1603 | top1: 95.6211 | top5: 99.9228 
[epoch: 0041] (0091/0391) | Loss: 0.1579 | top1: 95.6645 | top5: 99.9313 
[epoch: 0041] (0101/0391) | Loss: 0.1554 | top1: 95.8308 | top5: 99.9381 
[epoch: 0041] (0111/0391) | Loss: 0.1511 | top1: 95.9671 | top5: 99.9367 
[epoch: 0041] (0121/0391) | Loss: 0.1514 | top1: 95.9775 | top5: 99.9354 
[epoch: 0041] (0131/0391) | Loss: 0.1478 | top1: 96.0759 | top5: 99.9404 
[epoch: 0041] (0141/0391) | Loss: 0.1440 | top1: 96.1879 | top5: 99.9446 
[epoch: 0041] (0151/0391) | Loss: 0.1426 | top1: 96.2283 | top5: 99.9483 
