# of model parameters: 11168842
--------------------- Training -------------------------------

Training Epoch: [0001 | 0200] LR: 0.050000
[epoch: 0001] (0001/0391) | Loss: 2.2946 | top1: 7.8125 | top5: 46.8750 
[epoch: 0017] (0041/0391) | Loss: 0.3299 | top1: 88.1860 | top5: 99.4665 
[epoch: 0017] (0051/0391) | Loss: 0.3355 | top1: 88.1434 | top5: 99.4485 
[epoch: 0017] (0061/0391) | Loss: 0.3361 | top1: 88.1660 | top5: 99.5133 
[epoch: 0017] (0071/0391) | Loss: 0.3306 | top1: 88.4683 | top5: 99.5489 
[epoch: 0017] (0081/0391) | Loss: 0.3275 | top1: 88.7635 | top5: 99.5756 
[epoch: 0017] (0091/0391) | Loss: 0.3242 | top1: 88.7191 | top5: 99.5707 
[epoch: 0017] (0101/0391) | Loss: 0.3225 | top1: 89.2017 | top5: 99.5746 
[epoch: 0017] (0111/0391) | Loss: 0.3216 | top1: 89.5622 | top5: 99.5988 
[epoch: 0017] (0121/0391) | Loss: 0.3225 | top1: 89.6630 | top5: 99.5997 
[epoch: 0017] (0131/0391) | Loss: 0.3221 | top1: 89.7543 | top5: 99.6064 
[epoch: 0017] (0141/0391) | Loss: 0.3235 | top1: 89.4504 | top5: 99.5900 
[epoch: 0017] (0151/0391) | Loss: 0.3237 | top1: 89.5385 | top5: 99.6016 
[epoch: 0017] (0161/0391) | Loss: 0.3238 | top1: 89.4992 | top5: 99.5827 
[epoch: 0017] (0171/0391) | Loss: 0.3243 | top1: 89.5148 | top5: 99.5980 
[epoch: 0017] (0181/0391) | Loss: 0.3236 | top1: 89.5977 | top5: 99.5986 
[epoch: 0017] (0191/0391) | Loss: 0.3237 | top1: 89.7170 | top5: 99.6032 
[epoch: 0017] (0201/0391) | Loss: 0.3252 | top1: 89.6805 | top5: 99.6113 
[epoch: 0017] (0211/0391) | Loss: 0.3276 | top1: 89.4809 | top5: 99.5964 
[epoch: 0017] (0221/0391) | Loss: 0.3278 | top1: 89.5397 | top5: 99.6041 
[epoch: 0017] (0231/0391) | Loss: 0.3286 | top1: 89.5495 | top5: 99.6144 
[epoch: 0017] (0241/0391) | Loss: 0.3296 | top1: 89.5488 | top5: 99.6045 
[epoch: 0017] (0251/0391) | Loss: 0.3302 | top1: 89.6010 | top5: 99.5985 
[epoch: 0017] (0261/0391) | Loss: 0.3312 | top1: 89.6671 | top5: 99.6019 
[epoch: 0017] (0271/0391) | Loss: 0.3323 | top1: 89.6794 | top5: 99.6137 
[epoch: 0017] (0281/0391) | Loss: 0.3341 | top1: 89.6547 | top5: 99.6163 
[epoch: 0017] (0291/0391) | Loss: 0.3343 | top1: 89.6021 | top5: 99.6241 
[epoch: 0017] (0301/0391) | Loss: 0.3342 | top1: 89.6179 | top5: 99.6211 
[epoch: 0017] (0311/0391) | Loss: 0.3339 | top1: 89.6579 | top5: 99.6282 
[epoch: 0017] (0321/0391) | Loss: 0.3336 | top1: 89.7391 | top5: 99.6325 
[epoch: 0017] (0331/0391) | Loss: 0.3349 | top1: 89.6785 | top5: 99.6342 
[epoch: 0017] (0341/0391) | Loss: 0.3363 | top1: 89.5505 | top5: 99.6311 
[epoch: 0017] (0351/0391) | Loss: 0.3372 | top1: 89.5366 | top5: 99.6305 
[epoch: 0017] (0361/0391) | Loss: 0.3381 | top1: 89.5126 | top5: 99.6299 
[epoch: 0017] (0371/0391) | Loss: 0.3391 | top1: 89.4858 | top5: 99.6252 
[epoch: 0017] (0381/0391) | Loss: 0.3394 | top1: 89.4152 | top5: 99.6248 
[epoch: 0017] (0391/0391) | Loss: 0.3398 | top1: 89.4080 | top5: 99.6200 

Training Epoch: [0018 | 0200] LR: 0.050000
[epoch: 0018] (0001/0391) | Loss: 0.2600 | top1: 92.1875 | top5: 100.0000 
[epoch: 0018] (0011/0391) | Loss: 0.2936 | top1: 92.4006 | top5: 99.8580 
[epoch: 0018] (0021/0391) | Loss: 0.3092 | top1: 91.4807 | top5: 99.8140 
[epoch: 0018] (0031/0391) | Loss: 0.3027 | top1: 91.1794 | top5: 99.7480 
[epoch: 0018] (0041/0391) | Loss: 0.3074 | top1: 91.1204 | top5: 99.6380 
[epoch: 0018] (0051/0391) | Loss: 0.3061 | top1: 90.7322 | top5: 99.6017 
[epoch: 0018] (0061/0391) | Loss: 0.3123 | top1: 90.6890 | top5: 99.6158 
[epoch: 0018] (0071/0391) | Loss: 0.3127 | top1: 90.0638 | top5: 99.6479 
[epoch: 0018] (0081/0391) | Loss: 0.3111 | top1: 90.1524 | top5: 99.6817 
[epoch: 0018] (0091/0391) | Loss: 0.3145 | top1: 90.1356 | top5: 99.6823 
[epoch: 0018] (0101/0391) | Loss: 0.3168 | top1: 89.7509 | top5: 99.6364 
[epoch: 0018] (0111/0391) | Loss: 0.3184 | top1: 89.5763 | top5: 99.6340 
[epoch: 0018] (0121/0391) | Loss: 0.3219 | top1: 89.7534 | top5: 99.6449 
[epoch: 0018] (0131/0391) | Loss: 0.3224 | top1: 89.8676 | top5: 99.6481 
[epoch: 0018] (0141/0391) | Loss: 0.3217 | top1: 90.0875 | top5: 99.6509 
[epoch: 0018] (0151/0391) | Loss: 0.3214 | top1: 90.2421 | top5: 99.6740 
[epoch: 0018] (0161/0391) | Loss: 0.3229 | top1: 90.1252 | top5: 99.6603 
[epoch: 0018] (0171/0391) | Loss: 0.3251 | top1: 90.1361 | top5: 99.6436 
[epoch: 0018] (0181/0391) | Loss: 0.3253 | top1: 90.2624 | top5: 99.6590 
[epoch: 0018] (0191/0391) | Loss: 0.3264 | top1: 90.2528 | top5: 99.6605 
[epoch: 0018] (0201/0391) | Loss: 0.3253 | top1: 90.2868 | top5: 99.6696 
[epoch: 0018] (0211/0391) | Loss: 0.3262 | top1: 90.2992 | top5: 99.6483 
[epoch: 0018] (0221/0391) | Loss: 0.3259 | top1: 90.2680 | top5: 99.6500 
[epoch: 0018] (0231/0391) | Loss: 0.3261 | top1: 90.4288 | top5: 99.6517 
[epoch: 0018] (0241/0391) | Loss: 0.3252 | top1: 90.4208 | top5: 99.6531 
[epoch: 0018] (0251/0391) | Loss: 0.3239 | top1: 90.5036 | top5: 99.6483 
[epoch: 0018] (0261/0391) | Loss: 0.3230 | top1: 90.5981 | top5: 99.6528 
[epoch: 0018] (0271/0391) | Loss: 0.3230 | top1: 90.6567 | top5: 99.6512 
[epoch: 0018] (0281/0391) | Loss: 0.3221 | top1: 90.6806 | top5: 99.6580 
[epoch: 0018] (0291/0391) | Loss: 0.3221 | top1: 90.7270 | top5: 99.6537 
[epoch: 0018] (0301/0391) | Loss: 0.3234 | top1: 90.6847 | top5: 99.6470 
[epoch: 0018] (0311/0391) | Loss: 0.3238 | top1: 90.7380 | top5: 99.6508 
[epoch: 0018] (0321/0391) | Loss: 0.3238 | top1: 90.7029 | top5: 99.6520 
[epoch: 0018] (0331/0391) | Loss: 0.3249 | top1: 90.6864 | top5: 99.6554 
[epoch: 0018] (0341/0391) | Loss: 0.3261 | top1: 90.7006 | top5: 99.6563 
[epoch: 0018] (0351/0391) | Loss: 0.3269 | top1: 90.7229 | top5: 99.6572 
[epoch: 0018] (0361/0391) | Loss: 0.3272 | top1: 90.6986 | top5: 99.6581 
[epoch: 0018] (0371/0391) | Loss: 0.3268 | top1: 90.7535 | top5: 99.6610 
[epoch: 0018] (0381/0391) | Loss: 0.3268 | top1: 90.7747 | top5: 99.6617 
[epoch: 0018] (0391/0391) | Loss: 0.3267 | top1: 90.7720 | top5: 99.6620 

Training Epoch: [0019 | 0200] LR: 0.050000
[epoch: 0019] (0001/0391) | Loss: 0.2721 | top1: 90.6250 | top5: 100.0000 
[epoch: 0019] (0011/0391) | Loss: 0.3283 | top1: 90.8381 | top5: 99.7159 
[epoch: 0019] (0021/0391) | Loss: 0.3060 | top1: 91.7783 | top5: 99.7024 
[epoch: 0019] (0031/0391) | Loss: 0.3150 | top1: 91.4062 | top5: 99.7228 
[epoch: 0019] (0041/0391) | Loss: 0.3229 | top1: 90.9489 | top5: 99.7142 
[epoch: 0019] (0051/0391) | Loss: 0.3320 | top1: 90.8548 | top5: 99.6170 
[epoch: 0019] (0061/0391) | Loss: 0.3301 | top1: 90.8171 | top5: 99.6286 
[epoch: 0019] (0071/0391) | Loss: 0.3274 | top1: 90.8891 | top5: 99.6149 
[epoch: 0019] (0081/0391) | Loss: 0.3252 | top1: 90.4803 | top5: 99.6142 
[epoch: 0019] (0091/0391) | Loss: 0.3269 | top1: 90.2558 | top5: 99.6051 
[epoch: 0019] (0101/0391) | Loss: 0.3273 | top1: 90.1686 | top5: 99.6287 
[epoch: 0019] (0111/0391) | Loss: 0.3265 | top1: 90.1042 | top5: 99.6270 
[epoch: 0019] (0121/0391) | Loss: 0.3251 | top1: 90.1085 | top5: 99.6320 
[epoch: 0019] (0131/0391) | Loss: 0.3224 | top1: 90.0227 | top5: 99.6183 
[epoch: 0019] (0141/0391) | Loss: 0.3245 | top1: 90.0765 | top5: 99.6343 
[epoch: 0019] (0151/0391) | Loss: 0.3238 | top1: 90.2266 | top5: 99.6378 
[epoch: 0019] (0161/0391) | Loss: 0.3248 | top1: 90.3436 | top5: 99.6409 
[epoch: 0019] (0171/0391) | Loss: 0.3263 | top1: 90.3235 | top5: 99.6482 
[epoch: 0019] (0181/0391) | Loss: 0.3254 | top1: 90.4178 | top5: 99.6590 
[epoch: 0019] (0191/0391) | Loss: 0.3246 | top1: 90.4818 | top5: 99.6605 
[epoch: 0019] (0201/0391) | Loss: 0.3246 | top1: 90.4656 | top5: 99.6618 
[epoch: 0019] (0211/0391) | Loss: 0.3243 | top1: 90.5361 | top5: 99.6668 
[epoch: 0019] (0221/0391) | Loss: 0.3251 | top1: 90.5543 | top5: 99.6748 
[epoch: 0019] (0231/0391) | Loss: 0.3256 | top1: 90.5675 | top5: 99.6686 
[epoch: 0019] (0241/0391) | Loss: 0.3257 | top1: 90.6542 | top5: 99.6693 
[epoch: 0019] (0251/0391) | Loss: 0.3259 | top1: 90.6219 | top5: 99.6701 
[epoch: 0019] (0261/0391) | Loss: 0.3266 | top1: 90.6190 | top5: 99.6618 
[epoch: 0019] (0271/0391) | Loss: 0.3266 | top1: 90.6884 | top5: 99.6714 
[epoch: 0019] (0281/0391) | Loss: 0.3272 | top1: 90.7167 | top5: 99.6803 
[epoch: 0019] (0291/0391) | Loss: 0.3273 | top1: 90.6545 | top5: 99.6778 
[epoch: 0019] (0301/0391) | Loss: 0.3273 | top1: 90.6795 | top5: 99.6833 
[epoch: 0019] (0311/0391) | Loss: 0.3268 | top1: 90.6778 | top5: 99.6684 
[epoch: 0019] (0321/0391) | Loss: 0.3267 | top1: 90.5934 | top5: 99.6544 
[epoch: 0019] (0331/0391) | Loss: 0.3268 | top1: 90.5329 | top5: 99.6625 
[epoch: 0019] (0341/0391) | Loss: 0.3267 | top1: 90.5883 | top5: 99.6609 
[epoch: 0019] (0351/0391) | Loss: 0.3265 | top1: 90.5827 | top5: 99.6639 
[epoch: 0019] (0361/0391) | Loss: 0.3269 | top1: 90.5882 | top5: 99.6667 
[epoch: 0019] (0371/0391) | Loss: 0.3263 | top1: 90.5808 | top5: 99.6631 
[epoch: 0019] (0381/0391) | Loss: 0.3257 | top1: 90.5901 | top5: 99.6637 
[epoch: 0019] (0391/0391) | Loss: 0.3254 | top1: 90.6360 | top5: 99.6660 

Training Epoch: [0020 | 0200] LR: 0.050000
[epoch: 0020] (0001/0391) | Loss: 0.2724 | top1: 96.0938 | top5: 100.0000 
[epoch: 0020] (0011/0391) | Loss: 0.3138 | top1: 92.3295 | top5: 99.8580 
[epoch: 0020] (0021/0391) | Loss: 0.3192 | top1: 93.1920 | top5: 99.8512 
[epoch: 0020] (0031/0391) | Loss: 0.3100 | top1: 92.5151 | top5: 99.8236 
[epoch: 0020] (0041/0391) | Loss: 0.3143 | top1: 91.9398 | top5: 99.7904 
[epoch: 0020] (0051/0391) | Loss: 0.3123 | top1: 91.5135 | top5: 99.8009 
[epoch: 0020] (0061/0391) | Loss: 0.3104 | top1: 91.8417 | top5: 99.8079 
[epoch: 0020] (0071/0391) | Loss: 0.3104 | top1: 92.0775 | top5: 99.7579 
[epoch: 0020] (0081/0391) | Loss: 0.3092 | top1: 92.0428 | top5: 99.7685 
[epoch: 0020] (0091/0391) | Loss: 0.3117 | top1: 91.8870 | top5: 99.7682 
[epoch: 0020] (0101/0391) | Loss: 0.3122 | top1: 91.8626 | top5: 99.7525 
[epoch: 0020] (0111/0391) | Loss: 0.3177 | top1: 91.7089 | top5: 99.7396 
[epoch: 0020] (0121/0391) | Loss: 0.3163 | top1: 91.8518 | top5: 99.7224 
[epoch: 0020] (0131/0391) | Loss: 0.3139 | top1: 91.7879 | top5: 99.7316 
[epoch: 0020] (0141/0391) | Loss: 0.3142 | top1: 91.6667 | top5: 99.7285 
[epoch: 0020] (0151/0391) | Loss: 0.3156 | top1: 91.1889 | top5: 99.7103 
[epoch: 0020] (0161/0391) | Loss: 0.3168 | top1: 91.0811 | top5: 99.7040 
[epoch: 0020] (0171/0391) | Loss: 0.3169 | top1: 91.0956 | top5: 99.7167 
[epoch: 0020] (0181/0391) | Loss: 0.3171 | top1: 91.0782 | top5: 99.7151 
[epoch: 0020] (0191/0391) | Loss: 0.3180 | top1: 91.0913 | top5: 99.7137 
[epoch: 0020] (0201/0391) | Loss: 0.3187 | top1: 91.0020 | top5: 99.6929 
[epoch: 0020] (0211/0391) | Loss: 0.3199 | top1: 90.9360 | top5: 99.6890 
[epoch: 0020] (0221/0391) | Loss: 0.3188 | top1: 91.0280 | top5: 99.6924 
[epoch: 0020] (0231/0391) | Loss: 0.3192 | top1: 90.9463 | top5: 99.6990 
[epoch: 0020] (0241/0391) | Loss: 0.3200 | top1: 91.0043 | top5: 99.7018 
[epoch: 0020] (0251/0391) | Loss: 0.3204 | top1: 90.9331 | top5: 99.7043 
[epoch: 0020] (0261/0391) | Loss: 0.3208 | top1: 90.9034 | top5: 99.6977 
[epoch: 0020] (0271/0391) | Loss: 0.3197 | top1: 90.9046 | top5: 99.7002 
[epoch: 0020] (0281/0391) | Loss: 0.3206 | top1: 90.8947 | top5: 99.7053 
[epoch: 0020] (0291/0391) | Loss: 0.3195 | top1: 90.9821 | top5: 99.7101 
[epoch: 0020] (0301/0391) | Loss: 0.3195 | top1: 90.9936 | top5: 99.7119 
[epoch: 0020] (0311/0391) | Loss: 0.3197 | top1: 90.9164 | top5: 99.7111 
[epoch: 0020] (0321/0391) | Loss: 0.3200 | top1: 90.9682 | top5: 99.7152 
[epoch: 0020] (0331/0391) | Loss: 0.3199 | top1: 90.8799 | top5: 99.6955 
[epoch: 0020] (0341/0391) | Loss: 0.3205 | top1: 90.9205 | top5: 99.6953 
[epoch: 0020] (0351/0391) | Loss: 0.3207 | top1: 90.8543 | top5: 99.6928 
[epoch: 0020] (0361/0391) | Loss: 0.3216 | top1: 90.8782 | top5: 99.6797 
[epoch: 0020] (0371/0391) | Loss: 0.3222 | top1: 90.9072 | top5: 99.6841 
[epoch: 0020] (0381/0391) | Loss: 0.3217 | top1: 90.8116 | top5: 99.6883 
[epoch: 0020] (0391/0391) | Loss: 0.3218 | top1: 90.7280 | top5: 99.6920 

Training Epoch: [0021 | 0200] LR: 0.050000
[epoch: 0021] (0001/0391) | Loss: 0.3090 | top1: 90.6250 | top5: 99.2188 
[epoch: 0021] (0011/0391) | Loss: 0.3158 | top1: 91.9744 | top5: 99.7159 
[epoch: 0021] (0021/0391) | Loss: 0.3243 | top1: 90.3646 | top5: 99.5908 
[epoch: 0021] (0031/0391) | Loss: 0.3179 | top1: 89.8185 | top5: 99.7228 
[epoch: 0021] (0041/0391) | Loss: 0.3126 | top1: 90.3392 | top5: 99.7142 
[epoch: 0021] (0051/0391) | Loss: 0.3092 | top1: 90.9773 | top5: 99.7702 
[epoch: 0021] (0061/0391) | Loss: 0.3027 | top1: 91.2526 | top5: 99.7823 
[epoch: 0021] (0071/0391) | Loss: 0.2999 | top1: 91.4393 | top5: 99.8019 
[epoch: 0021] (0081/0391) | Loss: 0.3021 | top1: 91.6184 | top5: 99.8071 
[epoch: 0021] (0091/0391) | Loss: 0.3083 | top1: 91.4921 | top5: 99.7682 
[epoch: 0021] (0101/0391) | Loss: 0.3076 | top1: 91.4991 | top5: 99.7525 
[epoch: 0021] (0111/0391) | Loss: 0.3073 | top1: 91.5541 | top5: 99.7537 
[epoch: 0021] (0121/0391) | Loss: 0.3081 | top1: 91.5096 | top5: 99.7676 
[epoch: 0021] (0131/0391) | Loss: 0.3070 | top1: 91.6746 | top5: 99.7793 
[epoch: 0021] (0141/0391) | Loss: 0.3062 | top1: 91.6279 | top5: 99.7728 
[epoch: 0021] (0151/0391) | Loss: 0.3041 | top1: 91.7167 | top5: 99.7672 
[epoch: 0021] (0161/0391) | Loss: 0.3050 | top1: 91.6828 | top5: 99.7719 
[epoch: 0021] (0171/0391) | Loss: 0.3048 | top1: 91.6438 | top5: 99.7716 
[epoch: 0021] (0181/0391) | Loss: 0.3052 | top1: 91.5962 | top5: 99.7712 
[epoch: 0021] (0191/0391) | Loss: 0.3052 | top1: 91.4553 | top5: 99.7669 
[epoch: 0021] (0201/0391) | Loss: 0.3052 | top1: 91.5306 | top5: 99.7668 
[epoch: 0021] (0211/0391) | Loss: 0.3032 | top1: 91.5877 | top5: 99.7704 
[epoch: 0021] (0221/0391) | Loss: 0.3025 | top1: 91.6325 | top5: 99.7702 
[epoch: 0021] (0231/0391) | Loss: 0.3017 | top1: 91.6802 | top5: 99.7666 
[epoch: 0021] (0241/0391) | Loss: 0.3029 | top1: 91.6721 | top5: 99.7634 
[epoch: 0021] (0251/0391) | Loss: 0.3031 | top1: 91.5214 | top5: 99.7603 
[epoch: 0021] (0261/0391) | Loss: 0.3034 | top1: 91.5290 | top5: 99.7635 
[epoch: 0021] (0271/0391) | Loss: 0.3047 | top1: 91.5763 | top5: 99.7694 
[epoch: 0021] (0281/0391) | Loss: 0.3067 | top1: 91.5341 | top5: 99.7498 
[epoch: 0021] (0291/0391) | Loss: 0.3079 | top1: 91.4787 | top5: 99.7476 
[epoch: 0021] (0301/0391) | Loss: 0.3092 | top1: 91.4426 | top5: 99.7508 
[epoch: 0021] (0311/0391) | Loss: 0.3095 | top1: 91.4238 | top5: 99.7438 
[epoch: 0021] (0321/0391) | Loss: 0.3105 | top1: 91.3211 | top5: 99.7445 
[epoch: 0021] (0331/0391) | Loss: 0.3102 | top1: 91.2930 | top5: 99.7451 
[epoch: 0021] (0341/0391) | Loss: 0.3107 | top1: 91.2986 | top5: 99.7342 
[epoch: 0021] (0351/0391) | Loss: 0.3108 | top1: 91.3105 | top5: 99.7396 
[epoch: 0021] (0361/0391) | Loss: 0.3119 | top1: 91.2872 | top5: 99.7381 
[epoch: 0021] (0371/0391) | Loss: 0.3121 | top1: 91.3578 | top5: 99.7389 
[epoch: 0021] (0381/0391) | Loss: 0.3118 | top1: 91.3324 | top5: 99.7375 
[epoch: 0021] (0391/0391) | Loss: 0.3122 | top1: 91.3720 | top5: 99.7400 

Training Epoch: [0022 | 0200] LR: 0.050000
[epoch: 0022] (0001/0391) | Loss: 0.2545 | top1: 91.4062 | top5: 100.0000 
[epoch: 0022] (0011/0391) | Loss: 0.3105 | top1: 89.8438 | top5: 99.7159 
[epoch: 0022] (0021/0391) | Loss: 0.3066 | top1: 90.1414 | top5: 99.7024 
[epoch: 0022] (0031/0391) | Loss: 0.3020 | top1: 90.5494 | top5: 99.6472 
[epoch: 0022] (0041/0391) | Loss: 0.3056 | top1: 89.5960 | top5: 99.5808 
[epoch: 0022] (0051/0391) | Loss: 0.3030 | top1: 90.3646 | top5: 99.5711 
[epoch: 0022] (0061/0391) | Loss: 0.2998 | top1: 90.5482 | top5: 99.6414 
[epoch: 0022] (0071/0391) | Loss: 0.2973 | top1: 90.7570 | top5: 99.6699 
[epoch: 0022] (0081/0391) | Loss: 0.2975 | top1: 90.7986 | top5: 99.7010 
[epoch: 0022] (0091/0391) | Loss: 0.2953 | top1: 90.9856 | top5: 99.7081 
[epoch: 0022] (0101/0391) | Loss: 0.2994 | top1: 91.1123 | top5: 99.7138 
[epoch: 0022] (0111/0391) | Loss: 0.2992 | top1: 91.1810 | top5: 99.7114 
[epoch: 0022] (0121/0391) | Loss: 0.2990 | top1: 91.2771 | top5: 99.7288 
[epoch: 0022] (0131/0391) | Loss: 0.2992 | top1: 91.4778 | top5: 99.7257 
[epoch: 0022] (0141/0391) | Loss: 0.3013 | top1: 91.5392 | top5: 99.7285 
[epoch: 0022] (0151/0391) | Loss: 0.3033 | top1: 91.2562 | top5: 99.7206 
[epoch: 0022] (0161/0391) | Loss: 0.3038 | top1: 91.2024 | top5: 99.7137 
[epoch: 0022] (0171/0391) | Loss: 0.3022 | top1: 91.3194 | top5: 99.7259 
[epoch: 0022] (0181/0391) | Loss: 0.3040 | top1: 91.2811 | top5: 99.7238 
[epoch: 0022] (0191/0391) | Loss: 0.3043 | top1: 91.2958 | top5: 99.7341 
[epoch: 0022] (0201/0391) | Loss: 0.3051 | top1: 91.2741 | top5: 99.7318 
[epoch: 0022] (0211/0391) | Loss: 0.3058 | top1: 91.2470 | top5: 99.7334 
[epoch: 0022] (0221/0391) | Loss: 0.3056 | top1: 91.1729 | top5: 99.7243 
[epoch: 0022] (0231/0391) | Loss: 0.3062 | top1: 91.1391 | top5: 99.7125 
[epoch: 0022] (0241/0391) | Loss: 0.3062 | top1: 91.1793 | top5: 99.7180 
[epoch: 0022] (0251/0391) | Loss: 0.3061 | top1: 91.3004 | top5: 99.7136 
[epoch: 0022] (0261/0391) | Loss: 0.3070 | top1: 91.3194 | top5: 99.7007 
[epoch: 0022] (0271/0391) | Loss: 0.3085 | top1: 91.3688 | top5: 99.7031 
[epoch: 0022] (0281/0391) | Loss: 0.3082 | top1: 91.3506 | top5: 99.7081 
[epoch: 0022] (0291/0391) | Loss: 0.3075 | top1: 91.3579 | top5: 99.7074 
[epoch: 0022] (0301/0391) | Loss: 0.3068 | top1: 91.4166 | top5: 99.7093 
[epoch: 0022] (0311/0391) | Loss: 0.3067 | top1: 91.4716 | top5: 99.7161 
[epoch: 0022] (0321/0391) | Loss: 0.3070 | top1: 91.5133 | top5: 99.7104 
[epoch: 0022] (0331/0391) | Loss: 0.3077 | top1: 91.5620 | top5: 99.7120 
[epoch: 0022] (0341/0391) | Loss: 0.3068 | top1: 91.5918 | top5: 99.7205 
[epoch: 0022] (0351/0391) | Loss: 0.3071 | top1: 91.6311 | top5: 99.7218 
[epoch: 0022] (0361/0391) | Loss: 0.3072 | top1: 91.6162 | top5: 99.7252 
[epoch: 0022] (0371/0391) | Loss: 0.3076 | top1: 91.6000 | top5: 99.7199 
[epoch: 0022] (0381/0391) | Loss: 0.3069 | top1: 91.6831 | top5: 99.7232 
[epoch: 0022] (0391/0391) | Loss: 0.3070 | top1: 91.7100 | top5: 99.7260 

Training Epoch: [0023 | 0200] LR: 0.050000
[epoch: 0023] (0001/0391) | Loss: 0.3410 | top1: 92.9688 | top5: 100.0000 
[epoch: 0023] (0011/0391) | Loss: 0.3035 | top1: 89.6307 | top5: 99.7869 
[epoch: 0023] (0021/0391) | Loss: 0.2859 | top1: 90.3274 | top5: 99.8140 
[epoch: 0023] (0031/0391) | Loss: 0.2762 | top1: 90.7762 | top5: 99.8488 
[epoch: 0023] (0041/0391) | Loss: 0.2790 | top1: 91.5396 | top5: 99.8095 
[epoch: 0023] (0051/0391) | Loss: 0.2842 | top1: 91.5594 | top5: 99.8009 
[epoch: 0023] (0061/0391) | Loss: 0.2848 | top1: 91.5727 | top5: 99.8207 
[epoch: 0023] (0071/0391) | Loss: 0.2844 | top1: 91.9344 | top5: 99.8460 
[epoch: 0023] (0081/0391) | Loss: 0.2815 | top1: 92.2743 | top5: 99.8457 
[epoch: 0023] (0091/0391) | Loss: 0.2828 | top1: 92.3935 | top5: 99.8369 
[epoch: 0023] (0101/0391) | Loss: 0.2845 | top1: 92.4041 | top5: 99.8298 
[epoch: 0023] (0111/0391) | Loss: 0.2857 | top1: 92.4057 | top5: 99.8240 
[epoch: 0023] (0121/0391) | Loss: 0.2861 | top1: 92.1488 | top5: 99.8063 
[epoch: 0023] (0131/0391) | Loss: 0.2878 | top1: 92.2054 | top5: 99.8032 
[epoch: 0023] (0141/0391) | Loss: 0.2898 | top1: 92.2872 | top5: 99.7950 
[epoch: 0023] (0151/0391) | Loss: 0.2923 | top1: 92.1616 | top5: 99.7775 
[epoch: 0023] (0161/0391) | Loss: 0.2921 | top1: 92.1196 | top5: 99.7671 
[epoch: 0023] (0171/0391) | Loss: 0.2940 | top1: 91.9042 | top5: 99.7533 
[epoch: 0023] (0181/0391) | Loss: 0.2928 | top1: 91.8897 | top5: 99.7669 
[epoch: 0023] (0191/0391) | Loss: 0.2925 | top1: 91.6108 | top5: 99.7423 
[epoch: 0023] (0201/0391) | Loss: 0.2932 | top1: 91.5967 | top5: 99.7396 
[epoch: 0023] (0211/0391) | Loss: 0.2929 | top1: 91.5358 | top5: 99.7445 
[epoch: 0023] (0221/0391) | Loss: 0.2948 | top1: 91.4098 | top5: 99.7419 
[epoch: 0023] (0231/0391) | Loss: 0.2947 | top1: 91.4062 | top5: 99.7463 
[epoch: 0023] (0241/0391) | Loss: 0.2957 | top1: 91.3641 | top5: 99.7374 
[epoch: 0023] (0251/0391) | Loss: 0.2970 | top1: 91.2911 | top5: 99.7230 
[epoch: 0023] (0261/0391) | Loss: 0.2970 | top1: 91.3045 | top5: 99.7216 
[epoch: 0023] (0271/0391) | Loss: 0.2984 | top1: 91.3226 | top5: 99.7232 
[epoch: 0023] (0281/0391) | Loss: 0.2979 | top1: 91.3590 | top5: 99.7331 
[epoch: 0023] (0291/0391) | Loss: 0.2975 | top1: 91.3552 | top5: 99.7315 
[epoch: 0023] (0301/0391) | Loss: 0.2979 | top1: 91.3414 | top5: 99.7301 
[epoch: 0023] (0311/0391) | Loss: 0.2988 | top1: 91.3485 | top5: 99.7237 
[epoch: 0023] (0321/0391) | Loss: 0.2985 | top1: 91.3551 | top5: 99.7250 
[epoch: 0023] (0331/0391) | Loss: 0.2992 | top1: 91.1254 | top5: 99.7262 
[epoch: 0023] (0341/0391) | Loss: 0.3000 | top1: 91.1061 | top5: 99.7136 
[epoch: 0023] (0351/0391) | Loss: 0.3009 | top1: 91.1436 | top5: 99.7151 
[epoch: 0023] (0361/0391) | Loss: 0.3004 | top1: 91.1595 | top5: 99.7122 
[epoch: 0023] (0371/0391) | Loss: 0.3003 | top1: 91.2083 | top5: 99.7136 
[epoch: 0023] (0381/0391) | Loss: 0.3013 | top1: 91.2238 | top5: 99.7129 
[epoch: 0023] (0391/0391) | Loss: 0.3028 | top1: 91.1100 | top5: 99.7020 

Training Epoch: [0024 | 0200] LR: 0.050000
[epoch: 0024] (0001/0391) | Loss: 0.2807 | top1: 87.5000 | top5: 99.2188 
[epoch: 0024] (0011/0391) | Loss: 0.2870 | top1: 90.8381 | top5: 99.5739 
[epoch: 0024] (0021/0391) | Loss: 0.2936 | top1: 91.6667 | top5: 99.6652 
[epoch: 0024] (0031/0391) | Loss: 0.2813 | top1: 92.1623 | top5: 99.6724 
[epoch: 0024] (0041/0391) | Loss: 0.2836 | top1: 92.1875 | top5: 99.6570 
[epoch: 0024] (0051/0391) | Loss: 0.2821 | top1: 92.4479 | top5: 99.7089 
[epoch: 0024] (0061/0391) | Loss: 0.2784 | top1: 92.5973 | top5: 99.7182 
[epoch: 0024] (0071/0391) | Loss: 0.2773 | top1: 92.7707 | top5: 99.7469 
[epoch: 0024] (0081/0391) | Loss: 0.2807 | top1: 91.6184 | top5: 99.7492 
